Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
673.96,-257.733,0.027,-100.420,16.736,0.013,31.211,0.496,1.000,0.000,-0.093,-0.210,35.415,-0.330,4.215,0.240,28.358,359.643,358.728,229.434,"Curva 8: Lunga, non frenare.",54.26
673.98,-257.380,0.027,-99.806,17.124,0.013,30.986,0.496,1.000,0.000,0.171,-0.216,35.402,22.438,-0.413,-0.586,28.643,359.635,1.095,229.748,"Curva 8: Lunga, non frenare.",54.28
674.00,-257.035,0.027,-99.187,17.305,-0.055,30.911,0.496,1.000,0.000,0.210,-0.260,35.423,9.681,-3.602,1.049,28.894,359.676,1.109,230.073,"Curva 8: Lunga, non frenare.",54.30
674.02,-256.706,0.028,-98.559,17.236,0.077,30.952,0.496,1.000,0.000,-0.056,-0.149,35.427,-4.164,6.515,0.172,29.207,359.636,358.722,230.416,"Curva 8: Lunga, non frenare.",54.32
674.04,-256.351,0.028,-97.947,17.496,-0.012,30.793,0.496,1.000,0.000,0.040,-0.217,35.415,15.219,-4.516,-0.558,29.539,359.668,0.206,230.733,"Curva 8: Lunga, non frenare.",54.34
674.06,-255.988,0.028,-97.338,17.815,-0.003,30.614,0.496,1.000,0.000,0.183,-0.210,35.420,18.282,-0.099,0.229,29.890,359.674,1.765,231.045,"Curva 8: Lunga, non frenare.",54.36
674.08,-255.649,0.028,-96.716,17.789,0.040,30.638,0.496,1.000,0.000,-0.076,-0.181,35.428,-1.756,2.089,0.402,30.267,359.644,359.324,231.382,"Curva 8: Lunga, non frenare.",54.38
674.10,-255.293,0.028,-96.103,17.950,-0.034,30.547,0.496,1.000,0.000,-0.112,-0.239,35.430,9.301,-3.586,0.159,30.626,359.672,359.307,231.704,"Curva 8: Lunga, non frenare.",54.40
674.12,-254.913,0.028,-95.505,18.374,0.025,30.273,0.516,1.000,0.000,0.218,-0.198,35.411,25.300,2.180,-0.877,30.893,359.651,1.840,232.003,"Curva 8: Lunga, non frenare.",54.42
674.14,-254.551,0.029,-94.894,18.457,0.071,30.272,0.516,1.000,0.000,0.129,-0.228,35.454,3.602,2.192,2.107,31.158,359.520,0.840,232.323,"Curva 8: Lunga, non frenare.",54.44
674.16,-254.196,0.031,-94.279,18.469,0.137,30.284,0.535,1.000,0.000,-0.063,-0.220,35.471,0.114,3.295,0.865,31.487,359.426,358.584,232.653,"Curva 8: Lunga, non frenare.",54.46
674.18,-253.813,0.032,-93.681,18.851,0.095,30.053,0.535,1.000,0.000,0.213,-0.302,35.474,22.330,-2.107,0.222,31.754,359.359,0.033,232.955,"Curva 8: Lunga, non frenare.",54.48
674.20,-253.429,0.032,-93.087,18.973,-0.030,29.903,0.535,1.000,0.000,0.268,-0.367,35.411,9.005,-6.395,-3.197,31.948,359.465,1.282,233.255,"Curva 8: Lunga, non frenare.",54.50
674.22,-253.062,0.032,-92.481,18.903,-0.038,29.982,0.535,1.000,0.000,-0.031,-0.329,35.442,-5.050,-0.439,1.464,32.283,359.529,359.746,233.575,"Curva 8: Lunga, non frenare.",54.52
674.24,-252.688,0.031,-91.881,18.934,-0.129,29.883,0.535,1.000,0.000,-0.105,-0.331,35.374,4.005,-4.470,-3.388,32.535,359.674,359.284,233.889,"Curva 8: Lunga, non frenare.",54.54
674.26,-252.293,0.029,-91.293,19.257,-0.106,29.737,0.535,1.000,0.000,0.156,-0.281,35.427,17.563,0.741,2.621,32.665,359.723,1.187,234.184,"Curva 8: Lunga, non frenare.",54.56
674.28,-251.913,0.026,-90.695,19.322,-0.129,29.716,0.535,1.000,0.000,0.104,-0.287,35.444,3.297,-1.170,0.838,32.861,359.746,0.396,234.496,"Curva 8: Lunga, non frenare.",54.58
674.30,-251.535,0.026,-90.094,19.339,-0.014,29.731,0.535,1.000,0.000,-0.069,-0.208,35.467,0.178,5.757,1.138,33.161,359.688,358.989,234.814,"Curva 8: Lunga, non frenare.",54.60
674.32,-251.134,0.026,-89.508,19.671,0.024,29.522,0.535,1.000,0.000,0.096,-0.207,35.475,19.648,1.605,0.489,33.516,359.630,0.846,235.109,"Curva 8: Lunga, non frenare.",54.62
674.34,-250.736,0.026,-88.920,19.943,0.018,29.378,0.535,1.000,0.000,0.163,-0.231,35.506,15.282,-0.649,1.574,33.899,359.605,1.229,235.409,"Curva 8: Lunga, non frenare.",54.64
674.36,-250.352,0.028,-88.322,19.933,0.121,29.399,0.535,1.000,0.000,-0.091,-0.156,35.519,-1.088,5.131,0.613,34.289,359.556,359.040,235.726,"Curva 8: Lunga, non frenare.",54.66
674.38,-249.945,0.029,-87.740,20.182,0.021,29.228,0.535,1.000,0.000,0.012,-0.221,35.518,15.096,-4.992,0.017,34.606,359.609,0.057,236.020,"Curva 8: Lunga, non frenare.",54.68
674.40,-249.529,0.029,-87.164,20.503,0.011,29.005,0.535,1.000,0.000,0.235,-0.213,35.518,19.523,-1.066,0.012,34.867,359.650,1.599,236.305,"Curva 8: Lunga, non frenare.",54.70
674.42,-249.132,0.029,-86.575,20.520,0.005,29.013,0.526,1.000,0.000,0.055,-0.206,35.536,0.467,-0.317,0.863,35.185,359.660,359.575,236.613,"Curva 8: Lunga, non frenare.",54.72
674.44,-248.724,0.029,-85.993,20.606,-0.049,28.955,0.526,1.000,0.000,-0.051,-0.243,35.538,5.219,-2.601,0.083,35.525,359.688,359.158,236.911,"Curva 8: Lunga, non frenare.",54.74
674.46,-248.295,0.029,-85.427,20.955,-0.006,28.674,0.526,1.000,0.000,0.201,-0.219,35.514,22.408,1.534,-1.137,35.824,359.666,1.561,237.187,"Curva 8: Lunga, non frenare.",54.76
674.48,-247.882,0.027,-84.847,21.033,-0.085,28.660,0.526,1.000,0.000,0.094,-0.286,35.548,3.545,-3.953,1.686,36.120,359.677,0.363,237.484,"Curva 8: Lunga, non frenare.",54.78
674.50,-247.472,0.027,-84.266,21.029,0.011,28.663,0.526,1.000,0.000,-0.098,-0.212,35.549,-0.326,4.780,0.055,36.433,359.643,358.690,237.786,"Curva 8: Lunga, non frenare.",54.80
674.52,-247.034,0.027,-83.706,21.395,0.011,28.370,0.516,1.000,0.000,0.178,-0.219,35.532,23.403,-0.465,-0.836,36.727,359.636,1.107,238.057,"Curva 8: Lunga, non frenare.",54.82
674.54,-246.604,0.026,-83.141,21.584,-0.055,28.249,0.496,1.000,0.000,0.229,-0.260,35.549,11.136,-3.521,0.862,37.006,359.677,1.209,238.339,"Curva 8: Lunga, non frenare.",54.84
674.56,-246.189,0.028,-82.563,21.519,0.088,28.300,0.496,1.000,0.000,-0.057,-0.141,35.552,-4.306,7.048,0.121,37.347,359.634,358.685,238.641,"Curva 8: Lunga, non frenare.",54.86
674.58,-245.749,0.028,-82.005,21.759,-0.012,28.096,0.477,1.000,0.000,0.032,-0.216,35.535,15.709,-5.051,-0.803,37.703,359.671,0.165,238.915,"Curva 8: Lunga, non frenare.",54.88
674.60,-245.301,0.028,-81.452,22.064,0.002,27.861,0.477,1.000,0.000,0.179,-0.205,35.539,19.253,0.068,0.196,38.077,359.676,1.851,239.182,"Curva 8: Lunga, non frenare.",54.90
674.62,-244.873,0.029,-80.884,22.042,0.117,27.889,0.477,1.000,0.000,-0.087,-0.161,35.548,-1.764,5.743,0.459,38.462,359.553,359.744,239.475,"Curva 8: Lunga, non frenare.",54.92
674.64,-244.435,0.030,-80.323,22.170,0.046,27.796,0.477,1.000,0.000,-0.145,-0.250,35.553,7.992,-3.455,0.330,38.815,359.527,359.194,239.757,"Curva 8: Lunga, non frenare.",54.94
674.66,-243.974,0.030,-79.781,22.574,0.054,27.503,0.477,1.000,0.000,0.229,-0.268,35.580,24.901,-0.157,1.368,39.000,359.490,1.333,240.015,"Curva 8: Lunga, non frenare.",54.96
674.68,-243.526,0.031,-79.229,22.616,0.049,27.409,0.477,1.000,0.000,0.156,-0.304,35.534,4.586,-0.280,-2.327,39.269,359.434,0.815,240.289,"Curva 8: Lunga, non frenare.",54.98
674.70,-243.086,0.033,-78.669,22.647,0.138,27.399,0.477,1.000,0.000,-0.063,-0.279,35.546,1.411,4.448,0.638,39.689,359.331,358.565,240.575,"Curva 8: Lunga, non frenare.",55.00
674.72,-242.623,0.033,-78.130,22.944,-0.012,27.155,0.487,1.000,0.000,0.062,-0.391,35.548,19.208,-7.526,0.139,40.095,359.390,0.045,240.834,"Curva 8: Lunga, non frenare.",55.02
674.74,-242.155,0.032,-77.597,23.224,-0.102,26.851,0.496,1.000,0.000,0.228,-0.415,35.498,20.379,-4.974,-2.504,40.471,359.504,1.469,241.087,"Curva 8: Lunga, non frenare.",55.04
674.76,-241.702,0.033,-77.049,23.293,0.120,26.797,0.496,1.000,0.000,0.094,-0.259,35.505,4.211,11.138,0.351,40.852,359.386,359.136,241.363,"Curva 8: Lunga, non frenare.",55.06
674.78,-241.239,0.036,-76.509,23.458,0.162,26.680,0.496,1.000,0.000,0.065,-0.257,35.526,10.005,2.384,1.073,41.231,359.321,358.244,241.628,"Curva 8: Lunga, non frenare.",55.08
674.80,-240.747,0.038,-75.995,23.960,0.072,26.286,0.496,1.000,0.000,0.519,-0.356,35.562,31.723,-5.204,1.819,41.500,359.328,1.302,241.859,"Curva 8: Lunga, non frenare.",55.10
674.82,-240.272,0.039,-75.465,24.009,0.150,26.247,0.496,1.000,0.000,0.420,-0.348,35.568,3.191,3.868,0.219,41.768,359.204,0.577,242.113,"Curva 8: Lunga, non frenare.",55.12
674.84,-239.808,0.045,-74.923,24.025,0.305,26.254,0.496,1.000,0.000,0.151,-0.242,35.587,0.007,7.744,0.910,42.235,359.108,357.493,242.385,"Curva 8: Lunga, non frenare.",55.14
674.86,-239.316,0.047,-74.410,24.342,0.014,25.946,0.496,1.000,0.000,0.331,-0.417,35.573,22.299,-14.311,-0.742,42.648,359.300,359.292,242.620,"Curva 8: Lunga, non frenare.",55.16
674.88,-238.818,0.045,-73.902,24.660,-0.190,25.734,0.506,1.000,0.000,0.516,-0.496,35.635,18.664,-10.527,2.941,42.936,359.522,0.962,242.850,"Curva 8: Lunga, non frenare.",55.18
674.90,-238.342,0.045,-73.374,24.563,0.024,25.701,0.506,1.000,0.000,0.191,-0.279,35.550,-2.731,10.654,-4.399,43.408,359.503,358.246,243.111,"Curva 8: Lunga, non frenare.",55.20
674.92,-237.857,0.047,-72.855,24.663,0.043,25.597,0.555,1.000,0.000,0.034,-0.247,35.545,7.163,1.316,-0.269,43.898,359.530,357.283,243.360,"Curva 8: Lunga, non frenare.",55.22
674.94,-237.340,0.047,-72.364,25.145,0.032,25.177,0.555,1.000,0.000,0.447,-0.271,35.579,31.928,-1.018,1.760,44.239,359.523,0.800,243.571,"Curva 8: Lunga, non frenare.",55.24
674.96,-236.839,0.047,-71.859,25.196,0.083,25.072,0.555,1.000,0.000,0.369,-0.321,35.542,5.509,2.530,-1.941,44.543,359.354,0.407,243.805,"Curva 8: Lunga, non frenare.",55.26
674.98,-236.351,0.052,-71.339,25.241,0.279,25.053,0.555,1.000,0.000,0.108,-0.221,35.564,1.790,9.893,1.056,45.059,359.186,357.160,244.059,"Curva 8: Lunga, non frenare.",55.28
675.00,-235.837,0.053,-70.850,25.543,0.007,24.704,0.555,1.000,0.000,0.286,-0.402,35.531,23.328,-13.049,-1.631,45.511,359.331,358.659,244.277,"Curva 8: Lunga, non frenare.",55.30
675.02,-235.313,0.051,-70.368,25.893,-0.148,24.449,0.555,1.000,0.000,0.494,-0.456,35.606,21.251,-7.988,3.640,45.840,359.512,0.607,244.485,"Curva 8: Lunga, non frenare.",55.32
675.04,-234.810,0.052,-69.866,25.810,0.024,24.413,0.555,1.000,0.000,0.167,-0.278,35.526,-1.817,8.559,-4.167,46.338,359.505,358.272,244.722,"Curva 8: Lunga, non frenare.",55.34
675.06,-234.300,0.052,-69.371,25.900,-0.011,24.334,0.555,1.000,0.000,-0.026,-0.281,35.537,6.017,-1.452,0.578,46.849,359.567,357.199,244.951,"Curva 8: Lunga, non frenare.",55.36
675.08,-233.761,0.051,-68.906,26.349,-0.059,23.893,0.555,1.000,0.000,0.371,-0.307,35.566,31.434,-2.619,1.447,47.198,359.605,0.378,245.144,"Curva 8: Lunga, non frenare.",55.38
675.10,-233.237,0.050,-68.426,26.396,-0.015,23.779,0.555,1.000,0.000,0.294,-0.302,35.524,5.799,2.232,-2.113,47.512,359.537,359.912,245.358,"Curva 8: Lunga, non frenare.",55.40
675.12,-232.724,0.053,-67.933,26.436,0.176,23.769,0.555,1.000,0.000,0.036,-0.178,35.551,1.170,9.610,1.276,48.000,359.427,356.785,245.591,"Curva 8: Lunga, non frenare.",55.42
675.14,-232.183,0.052,-67.472,26.744,-0.099,23.402,0.555,1.000,0.000,0.237,-0.386,35.535,24.197,-13.296,-0.754,48.442,359.531,358.952,245.783,"Curva 8: Lunga, non frenare.",55.44
675.16,-231.638,0.049,-67.018,26.965,-0.222,23.057,0.555,1.000,0.000,0.372,-0.415,35.475,20.159,-6.462,-3.096,48.857,359.698,0.886,245.971,"Curva 8: Lunga, non frenare.",55.46
675.18,-231.115,0.049,-66.538,26.919,0.031,23.107,0.555,1.000,0.000,0.009,-0.190,35.476,-3.871,12.538,-0.029,49.355,359.643,357.888,246.193,"Curva 8: Lunga, non frenare.",55.48
675.20,-230.579,0.050,-66.073,27.052,0.011,22.954,0.555,1.000,0.000,-0.094,-0.195,35.478,10.167,-0.514,0.160,49.852,359.674,357.268,246.398,"Curva 8: Lunga, non frenare.",55.50
675.22,-230.014,0.048,-65.642,27.546,-0.027,22.442,0.555,1.000,0.000,0.431,-0.270,35.527,35.459,-2.687,2.518,50.127,359.623,1.238,246.562,"Curva 8: Lunga, non frenare.",55.52
675.24,-229.463,0.047,-65.191,27.616,0.004,22.325,0.526,1.000,0.000,0.401,-0.353,35.507,6.763,1.464,-1.000,50.393,359.434,0.847,246.752,"Curva 8: Lunga, non frenare.",55.54
675.26,-228.928,0.051,-64.722,27.645,0.254,22.312,0.526,1.000,0.000,0.140,-0.174,35.526,0.740,12.518,0.845,50.883,359.300,357.059,246.966,"Curva 8: Lunga, non frenare.",55.56
675.28,-228.367,0.052,-64.285,27.961,0.091,21.882,0.526,1.000,0.000,0.379,-0.359,35.502,26.921,-7.137,-1.181,51.363,359.251,357.900,247.143,"Curva 8: Lunga, non frenare.",55.58
675.30,-227.794,0.051,-63.862,28.174,-0.041,21.758,0.496,1.000,0.000,0.486,-0.518,35.590,11.448,-6.756,4.393,51.532,359.239,0.538,247.304,"Curva 8: Lunga, non frenare.",55.60
675.32,-227.237,0.048,-63.424,28.004,-0.174,21.733,0.496,1.000,0.000,0.183,-0.583,35.443,-4.306,-6.558,-7.527,51.884,359.341,0.417,247.486,"Curva 8: Lunga, non frenare.",55.62
675.34,-226.688,0.047,-62.974,28.070,-0.120,21.774,0.496,1.000,0.000,-0.071,-0.462,35.522,0.281,2.682,3.891,52.340,359.454,357.955,247.685,"Curva 8: Lunga, non frenare.",55.64
675.36,-226.126,0.044,-62.549,28.070,-0.311,21.457,0.496,1.000,0.000,0.109,-0.454,35.330,12.769,-9.197,-9.717,52.444,359.765,358.715,247.858,"Curva 8: Lunga, non frenare.",55.66
675.38,-225.550,0.039,-62.137,28.339,-0.264,21.234,0.496,1.000,0.000,0.455,-0.361,35.408,17.085,1.988,3.896,52.409,359.857,1.141,248.015,"Curva 8: Lunga, non frenare.",55.68
675.40,-224.994,0.035,-61.701,28.258,-0.215,21.225,0.419,1.000,0.000,0.294,-0.296,35.339,-2.099,2.418,-3.514,52.621,359.862,359.139,248.204,"Curva 8: Lunga, non frenare.",55.70
675.42,-224.436,0.034,-61.264,28.290,0.007,21.259,0.419,1.000,0.000,0.081,-0.135,35.387,-0.944,11.062,2.360,52.954,359.765,357.377,248.395,"Curva 8: Lunga, non frenare.",55.72
675.44,-223.849,0.035,-60.865,28.689,0.097,20.768,0.419,1.000,0.000,0.455,-0.143,35.414,31.704,3.857,1.388,53.359,359.627,1.129,248.543,"Curva 8: Lunga, non frenare.",55.74
675.46,-223.277,0.034,-60.445,28.803,-0.031,20.708,0.419,1.000,0.000,0.397,-0.304,35.471,5.752,-6.439,2.745,53.642,359.564,0.381,248.717,"Curva 8: Lunga, non frenare.",55.76
675.48,-222.715,0.036,-60.011,28.750,0.167,20.801,0.409,1.000,0.000,0.060,-0.159,35.486,-5.764,9.662,0.704,54.027,359.468,357.468,248.909,"Curva 8: Lunga, non frenare.",55.78
675.50,-222.127,0.037,-59.613,29.013,0.023,20.421,0.409,1.000,0.000,0.312,-0.255,35.477,23.113,-7.196,-0.449,54.355,359.550,0.003,249.060,"Curva 8: Lunga, non frenare.",55.80
675.52,-221.540,0.036,-59.216,29.192,-0.106,20.190,0.409,1.000,0.000,0.467,-0.319,35.489,14.425,-6.830,0.540,54.565,359.674,1.397,249.213,"Curva 8: Lunga, non frenare.",55.82
675.54,-220.972,0.038,-58.789,29.067,0.100,20.363,0.409,1.000,0.000,0.064,-0.141,35.490,-10.982,9.967,-0.061,54.891,359.607,358.178,249.402,"Curva 8: Lunga, non frenare.",55.84
675.56,-220.390,0.038,-58.383,29.136,-0.004,20.226,0.409,1.000,0.000,0.004,-0.224,35.467,7.753,-4.963,-1.110,55.235,359.645,358.328,249.569,"Curva 8: Lunga, non frenare.",55.86
675.58,-219.788,0.038,-58.004,29.485,-0.001,19.800,0.409,1.000,0.000,0.425,-0.259,35.513,27.444,-0.790,2.297,55.419,359.606,1.914,249.705,"Curva 8: Lunga, non frenare.",55.88
675.60,-219.202,0.037,-57.603,29.453,0.051,19.728,0.409,1.000,0.000,0.328,-0.321,35.447,2.072,2.572,-3.335,55.645,359.408,1.013,249.870,"Curva 8: Lunga, non frenare.",55.90
675.62,-218.626,0.040,-57.188,29.492,0.218,19.677,0.409,1.000,0.000,0.152,-0.219,35.454,2.881,8.495,0.319,56.058,359.284,357.690,250.052,"Curva 8: Lunga, non frenare.",55.92
675.64,-218.027,0.041,-56.808,29.772,0.075,19.226,0.409,1.000,0.000,0.462,-0.389,35.435,26.647,-6.657,-0.934,56.411,359.235,358.976,250.197,"Curva 8: Lunga, non frenare.",55.94
675.66,-217.421,0.040,-56.436,29.967,-0.075,19.103,0.409,1.000,0.000,0.610,-0.536,35.529,10.373,-7.764,4.668,56.484,359.275,1.061,250.332,"Curva 8: Lunga, non frenare.",55.96
675.68,-216.831,0.039,-56.045,29.805,-0.077,19.168,0.409,1.000,0.000,0.257,-0.481,35.432,-7.124,-0.075,-5.044,56.841,359.347,359.912,250.494,"Curva 8: Lunga, non frenare.",55.98
675.70,-216.246,0.040,-55.648,29.718,-0.055,19.160,0.409,1.000,0.000,0.011,-0.351,35.358,-2.049,1.058,-3.839,57.194,359.521,357.836,250.664,"Curva 8: Lunga, non frenare.",56.00
675.72,-215.642,0.038,-55.282,29.927,-0.149,18.843,0.409,1.000,0.000,0.262,-0.337,35.363,18.953,-4.704,0.244,57.380,359.696,0.017,250.801,"Curva 8: Lunga, non frenare.",56.02
675.74,-215.038,0.035,-54.914,30.061,-0.205,18.652,0.409,1.000,0.000,0.414,-0.348,35.374,11.621,-2.992,0.497,57.502,359.780,1.041,250.941,"Curva 8: Lunga, non frenare.",56.04
675.76,-214.450,0.034,-54.520,29.994,0.011,18.780,0.409,1.000,0.000,0.129,-0.179,35.388,-7.567,10.544,0.637,57.750,359.685,358.001,251.114,"Curva 8: Lunga, non frenare.",56.06
675.78,-213.848,0.035,-54.146,30.095,0.064,18.640,0.409,1.000,0.000,0.102,-0.173,35.399,8.504,2.889,0.575,58.070,359.612,358.267,251.264,"Curva 8: Lunga, non frenare.",56.08
675.80,-213.230,0.037,-53.798,30.392,0.156,18.168,0.409,1.000,0.000,0.448,-0.160,35.405,28.010,3.810,0.325,58.398,359.509,1.628,251.387,"Curva 8: Lunga, non frenare.",56.10
675.82,-212.625,0.040,-53.425,30.412,0.259,18.199,0.409,1.000,0.000,0.235,-0.225,35.441,-0.781,5.148,1.774,58.720,359.220,0.462,251.540,"Curva 8: Lunga, non frenare.",56.12
675.84,-212.027,0.046,-53.042,30.440,0.333,18.196,0.419,1.000,0.000,0.000,-0.230,35.465,0.708,3.689,1.169,59.146,359.091,357.616,251.706,"Curva 8: Lunga, non frenare.",56.14
675.86,-211.409,0.049,-52.693,30.722,0.165,17.686,0.438,1.000,0.000,0.403,-0.391,35.445,29.275,-7.896,-0.972,59.432,359.091,359.014,251.835,"Curva 8: Lunga, non frenare.",56.16
675.88,-210.788,0.048,-52.350,30.903,-0.085,17.533,0.438,1.000,0.000,0.612,-0.541,35.521,11.105,-12.602,3.747,59.440,359.270,0.314,251.960,"Curva 8: Lunga, non frenare.",56.18
675.90,-210.179,0.048,-51.987,30.791,-0.075,17.631,0.477,1.000,0.000,0.313,-0.452,35.478,-7.072,0.385,-2.349,59.715,359.380,358.686,252.110,"Curva 8: Lunga, non frenare.",56.20
675.92,-209.570,0.047,-51.628,30.715,-0.161,17.646,0.477,1.000,0.000,0.084,-0.416,35.421,-2.392,-4.407,-2.946,60.011,359.583,357.771,252.258,"Curva 8: Lunga, non frenare.",56.22
675.94,-208.946,0.045,-51.290,30.916,-0.124,17.393,0.477,1.000,0.000,0.262,-0.323,35.470,15.991,1.851,2.422,60.215,359.679,359.936,252.382,"Curva 8: Lunga, non frenare.",56.24
675.96,-208.331,0.043,-50.940,30.908,-0.110,17.316,0.477,1.000,0.000,0.192,-0.280,35.426,3.154,0.767,-2.241,60.436,359.722,359.390,252.524,"Curva 8: Lunga, non frenare.",56.26
675.98,-207.719,0.044,-50.579,30.929,0.103,17.341,0.477,1.000,0.000,-0.015,-0.144,35.458,-1.069,10.591,1.595,60.757,359.603,357.379,252.678,"Curva 8: Lunga, non frenare.",56.28
676.00,-207.092,0.045,-50.247,31.129,0.110,16.987,0.477,1.000,0.000,0.169,-0.199,35.462,20.313,0.641,0.244,61.109,359.497,359.265,252.802,"Curva 8: Lunga, non frenare.",56.30
676.02,-206.463,0.047,-49.916,31.327,0.086,16.671,0.477,1.000,0.000,0.339,-0.250,35.484,18.623,-1.272,1.093,61.432,359.459,0.182,252.927,"Curva 8: Lunga, non frenare.",56.32
676.04,-205.846,0.052,-49.562,31.301,0.294,16.744,0.467,1.000,0.000,0.035,-0.123,35.499,-4.309,10.217,0.729,61.808,359.324,357.465,253.078,"Curva 8: Lunga, non frenare.",56.34
676.06,-205.219,0.055,-49.230,31.406,0.175,16.562,0.467,1.000,0.000,0.052,-0.219,35.505,10.742,-5.553,0.281,62.125,359.362,357.713,253.208,"Curva 8: Lunga, non frenare.",56.36
676.08,-204.579,0.057,-48.921,31.682,0.069,16.144,0.467,1.000,0.000,0.455,-0.298,35.554,24.896,-5.436,2.437,62.263,359.412,0.246,253.314,"Curva 8: Lunga, non frenare.",56.38
676.10,-203.949,0.058,-48.590,31.655,0.088,16.119,0.467,1.000,0.000,0.330,-0.317,35.520,0.460,0.956,-1.747,62.489,359.340,359.183,253.445,"Curva 8: Lunga, non frenare.",56.40
676.12,-203.325,0.061,-48.250,31.654,0.122,16.123,0.467,1.000,0.000,0.111,-0.290,35.523,-0.304,1.697,0.085,62.858,359.326,356.523,253.590,"Curva 8: Lunga, non frenare.",56.42
676.14,-202.686,0.061,-47.940,31.825,-0.004,15.751,0.467,1.000,0.000,0.306,-0.378,35.506,20.680,-5.507,-0.827,63.198,359.379,357.833,253.703,"Curva 8: Lunga, non frenare.",56.44
676.16,-202.043,0.060,-47.636,31.975,-0.069,15.628,0.467,1.000,0.000,0.406,-0.419,35.585,8.910,-3.207,3.911,63.306,359.430,359.486,253.810,"Curva 8: Lunga, non frenare.",56.46
676.18,-201.411,0.060,-47.311,31.865,-0.020,15.688,0.448,1.000,0.000,0.095,-0.373,35.515,-5.237,2.297,-3.598,63.655,359.426,357.973,253.944,"Curva 8: Lunga, non frenare.",56.48
676.20,-200.781,0.061,-46.988,31.774,0.038,15.620,0.409,1.000,0.000,-0.070,-0.283,35.405,0.878,3.024,-5.518,63.962,359.489,356.482,254.078,"Curva 8: Lunga, non frenare.",56.50
676.22,-200.136,0.062,-46.695,32.011,0.025,15.221,0.409,1.000,0.000,0.263,-0.251,35.444,23.156,-0.191,1.948,64.153,359.545,358.828,254.180,"Curva 8: Lunga, non frenare.",56.52
676.24,-199.495,0.062,-46.392,32.091,-0.024,15.071,0.400,1.000,0.000,0.352,-0.261,35.451,8.514,-2.258,0.339,64.285,359.604,358.601,254.296,"Curva 8: Lunga, non frenare.",56.54
676.26,-198.861,0.064,-46.072,32.075,0.110,15.170,0.400,1.000,0.000,0.083,-0.183,35.481,-5.229,6.345,1.455,64.574,359.519,356.250,254.430,"Curva 8: Lunga, non frenare.",56.56
676.28,-198.215,0.065,-45.778,32.192,0.064,14.938,0.400,1.000,0.000,0.134,-0.230,35.488,13.071,-1.697,0.354,64.907,359.516,357.483,254.540,"Curva 8: Lunga, non frenare.",56.58
676.30,-197.565,0.066,-45.491,32.336,0.088,14.641,0.400,1.000,0.000,0.266,-0.204,35.495,16.490,1.456,0.331,65.216,359.522,358.977,254.643,"Curva 8: Lunga, non frenare.",56.60
676.32,-196.926,0.070,-45.180,32.329,0.168,14.706,0.400,1.000,0.000,0.006,-0.155,35.517,-3.325,3.820,1.041,65.546,359.479,356.483,254.774,"Curva 8: Lunga, non frenare.",56.62
676.34,-196.279,0.071,-44.884,32.390,0.065,14.628,0.400,1.000,0.000,-0.080,-0.264,35.539,5.083,-4.858,1.128,65.850,359.479,356.389,254.891,"Curva 8: Lunga, non frenare.",56.64
676.36,-195.622,0.072,-44.615,32.575,0.057,14.169,0.400,1.000,0.000,0.277,-0.250,35.521,24.768,0.026,-0.851,66.054,359.497,359.001,254.981,"Curva 8: Lunga, non frenare.",56.66
676.38,-194.972,0.074,-44.324,32.620,0.139,14.122,0.400,1.000,0.000,0.214,-0.236,35.544,2.866,4.188,1.157,66.258,359.384,357.945,255.096,"Curva 8: Lunga, non frenare.",56.68
676.40,-194.327,0.079,-44.022,32.620,0.247,14.128,0.409,1.000,0.000,0.015,-0.192,35.548,-0.708,5.406,0.173,66.585,359.291,355.134,255.224,"Curva 8: Lunga, non frenare.",56.70
676.42,-193.668,0.080,-43.754,32.778,0.114,13.714,0.409,1.000,0.000,0.284,-0.350,35.529,22.503,-5.371,-0.936,66.872,359.226,356.640,255.318,"Curva 8: Lunga, non frenare.",56.72
676.44,-193.010,0.080,-43.492,32.789,-0.026,13.551,0.487,1.000,0.000,0.353,-0.421,35.475,7.926,-6.697,-2.762,66.997,359.345,358.282,255.409,"Curva 8: Lunga, non frenare.",56.74
676.46,-192.360,0.082,-43.205,32.744,0.040,13.719,0.487,1.000,0.000,0.008,-0.345,35.501,-8.817,2.721,1.222,67.289,359.378,356.405,255.528,"Curva 8: Lunga, non frenare.",56.76
676.48,-191.711,0.084,-42.923,32.670,0.009,13.666,0.487,1.000,0.000,-0.110,-0.309,35.411,1.126,-1.439,-4.473,67.518,359.502,355.209,255.644,"Curva 8: Lunga, non frenare.",56.78
676.50,-191.048,0.082,-42.671,32.876,-0.046,13.285,0.487,1.000,0.000,0.241,-0.302,35.457,21.656,-1.921,2.279,67.627,359.572,357.776,255.729,"Curva 8: Lunga, non frenare.",56.80
676.52,-190.392,0.080,-42.402,32.906,-0.131,13.256,0.487,1.000,0.000,0.226,-0.339,35.473,2.093,-4.135,0.786,67.720,359.647,357.175,255.835,"Curva 8: Lunga, non frenare.",56.82
676.54,-189.741,0.083,-42.118,32.879,0.094,13.332,0.487,1.000,0.000,0.008,-0.174,35.478,-5.058,10.820,0.240,67.942,359.566,354.536,255.958,"Curva 8: Lunga, non frenare.",56.84
