PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
-216.831,0.039,-56.045,29.805,-0.077,19.168,0.409,1.0,0.0,0.257,-0.481,35.432,-7.124,-0.075,-5.044,56.841,359.347,359.912,250.494,"Curva 8: Lunga, non frenare.",55.98
-216.246,0.04,-55.648,29.718,-0.055,19.16,0.409,1.0,0.0,0.011,-0.351,35.358,-2.049,1.058,-3.839,57.194,359.521,357.836,250.664,"Curva 8: Lunga, non frenare.",56.0
-215.642,0.038,-55.282,29.927,-0.149,18.843,0.409,1.0,0.0,0.262,-0.337,35.363,18.953,-4.704,0.244,57.38,359.696,0.017,250.801,"Curva 8: Lunga, non frenare.",56.02
-215.038,0.035,-54.914,30.061,-0.205,18.652,0.409,1.0,0.0,0.414,-0.348,35.374,11.621,-2.992,0.497,57.502,359.78,1.041,250.941,"Curva 8: Lunga, non frenare.",56.04
-214.45,0.034,-54.52,29.994,0.011,18.78,0.409,1.0,0.0,0.129,-0.179,35.388,-7.567,10.544,0.637,57.75,359.685,358.001,251.114,"Curva 8: Lunga, non frenare.",56.06
-213.848,0.035,-54.146,30.095,0.064,18.64,0.409,1.0,0.0,0.102,-0.173,35.399,8.504,2.889,0.575,58.07,359.612,358.267,251.264,"Curva 8: Lunga, non frenare.",56.08
-213.23,0.037,-53.798,30.392,0.156,18.168,0.409,1.0,0.0,0.448,-0.16,35.405,28.01,3.81,0.325,58.398,359.509,1.628,251.387,"Curva 8: Lunga, non frenare.",56.1
-212.625,0.04,-53.425,30.412,0.259,18.199,0.409,1.0,0.0,0.235,-0.225,35.441,-0.781,5.148,1.774,58.72,359.22,0.462,251.54,"Curva 8: Lunga, non frenare.",56.12
-212.027,0.046,-53.042,30.44,0.333,18.196,0.419,1.0,0.0,0.0,-0.23,35.465,0.708,3.689,1.169,59.146,359.091,357.616,251.706,"Curva 8: Lunga, non frenare.",56.14
-211.409,0.049,-52.693,30.722,0.165,17.686,0.438,1.0,0.0,0.403,-0.391,35.445,29.275,-7.896,-0.972,59.432,359.091,359.014,251.835,"Curva 8: Lunga, non frenare.",56.16
-210.788,0.048,-52.35,30.903,-0.085,17.533,0.438,1.0,0.0,0.612,-0.541,35.521,11.105,-12.602,3.747,59.44,359.27,0.314,251.96,"Curva 8: Lunga, non frenare.",56.18
-210.179,0.048,-51.987,30.791,-0.075,17.631,0.477,1.0,0.0,0.313,-0.452,35.478,-7.072,0.385,-2.349,59.715,359.38,358.686,252.11,"Curva 8: Lunga, non frenare.",56.2
-209.57,0.047,-51.628,30.715,-0.161,17.646,0.477,1.0,0.0,0.084,-0.416,35.421,-2.392,-4.407,-2.946,60.011,359.583,357.771,252.258,"Curva 8: Lunga, non frenare.",56.22
-208.946,0.045,-51.29,30.916,-0.124,17.393,0.477,1.0,0.0,0.262,-0.323,35.47,15.991,1.851,2.422,60.215,359.679,359.936,252.382,"Curva 8: Lunga, non frenare.",56.24
-208.331,0.043,-50.94,30.908,-0.11,17.316,0.477,1.0,0.0,0.192,-0.28,35.426,3.154,0.767,-2.241,60.436,359.722,359.39,252.524,"Curva 8: Lunga, non frenare.",56.26
-207.719,0.044,-50.579,30.929,0.103,17.341,0.477,1.0,0.0,-0.015,-0.144,35.458,-1.069,10.591,1.595,60.757,359.603,357.379,252.678,"Curva 8: Lunga, non frenare.",56.28
-207.092,0.045,-50.247,31.129,0.11,16.987,0.477,1.0,0.0,0.169,-0.199,35.462,20.313,0.641,0.244,61.109,359.497,359.265,252.802,"Curva 8: Lunga, non frenare.",56.3
-206.463,0.047,-49.916,31.327,0.086,16.671,0.477,1.0,0.0,0.339,-0.25,35.484,18.623,-1.272,1.093,61.432,359.459,0.182,252.927,"Curva 8: Lunga, non frenare.",56.32
-205.846,0.052,-49.562,31.301,0.294,16.744,0.467,1.0,0.0,0.035,-0.123,35.499,-4.309,10.217,0.729,61.808,359.324,357.465,253.078,"Curva 8: Lunga, non frenare.",56.34
-205.219,0.055,-49.23,31.406,0.175,16.562,0.467,1.0,0.0,0.052,-0.219,35.505,10.742,-5.553,0.281,62.125,359.362,357.713,253.208,"Curva 8: Lunga, non frenare.",56.36
-204.579,0.057,-48.921,31.682,0.069,16.144,0.467,1.0,0.0,0.455,-0.298,35.554,24.896,-5.436,2.437,62.263,359.412,0.246,253.314,"Curva 8: Lunga, non frenare.",56.38
-203.949,0.058,-48.59,31.655,0.088,16.119,0.467,1.0,0.0,0.33,-0.317,35.52,0.46,0.956,-1.747,62.489,359.34,359.183,253.445,"Curva 8: Lunga, non frenare.",56.4
-203.325,0.061,-48.25,31.654,0.122,16.123,0.467,1.0,0.0,0.111,-0.29,35.523,-0.304,1.697,0.085,62.858,359.326,356.523,253.59,"Curva 8: Lunga, non frenare.",56.42
-202.686,0.061,-47.94,31.825,-0.004,15.751,0.467,1.0,0.0,0.306,-0.378,35.506,20.68,-5.507,-0.827,63.198,359.379,357.833,253.703,"Curva 8: Lunga, non frenare.",56.44
-202.043,0.06,-47.636,31.975,-0.069,15.628,0.467,1.0,0.0,0.406,-0.419,35.585,8.91,-3.207,3.911,63.306,359.43,359.486,253.81,"Curva 8: Lunga, non frenare.",56.46
-201.411,0.06,-47.311,31.865,-0.02,15.688,0.448,1.0,0.0,0.095,-0.373,35.515,-5.237,2.297,-3.598,63.655,359.426,357.973,253.944,"Curva 8: Lunga, non frenare.",56.48
-200.781,0.061,-46.988,31.774,0.038,15.62,0.409,1.0,0.0,-0.07,-0.283,35.405,0.878,3.024,-5.518,63.962,359.489,356.482,254.078,"Curva 8: Lunga, non frenare.",56.5
-200.136,0.062,-46.695,32.011,0.025,15.221,0.409,1.0,0.0,0.263,-0.251,35.444,23.156,-0.191,1.948,64.153,359.545,358.828,254.18,"Curva 8: Lunga, non frenare.",56.52
-199.495,0.062,-46.392,32.091,-0.024,15.071,0.4,1.0,0.0,0.352,-0.261,35.451,8.514,-2.258,0.339,64.285,359.604,358.601,254.296,"Curva 8: Lunga, non frenare.",56.54
-198.861,0.064,-46.072,32.075,0.11,15.17,0.4,1.0,0.0,0.083,-0.183,35.481,-5.229,6.345,1.455,64.574,359.519,356.25,254.43,"Curva 8: Lunga, non frenare.",56.56
-198.215,0.065,-45.778,32.192,0.064,14.938,0.4,1.0,0.0,0.134,-0.23,35.488,13.071,-1.697,0.354,64.907,359.516,357.483,254.54,"Curva 8: Lunga, non frenare.",56.58
-197.565,0.066,-45.491,32.336,0.088,14.641,0.4,1.0,0.0,0.266,-0.204,35.495,16.49,1.456,0.331,65.216,359.522,358.977,254.643,"Curva 8: Lunga, non frenare.",56.6
-196.926,0.07,-45.18,32.329,0.168,14.706,0.4,1.0,0.0,0.006,-0.155,35.517,-3.325,3.82,1.041,65.546,359.479,356.483,254.774,"Curva 8: Lunga, non frenare.",56.62
-196.279,0.071,-44.884,32.39,0.065,14.628,0.4,1.0,0.0,-0.08,-0.264,35.539,5.083,-4.858,1.128,65.85,359.479,356.389,254.891,"Curva 8: Lunga, non frenare.",56.64
-195.622,0.072,-44.615,32.575,0.057,14.169,0.4,1.0,0.0,0.277,-0.25,35.521,24.768,0.026,-0.851,66.054,359.497,359.001,254.981,"Curva 8: Lunga, non frenare.",56.66
-194.972,0.074,-44.324,32.62,0.139,14.122,0.4,1.0,0.0,0.214,-0.236,35.544,2.866,4.188,1.157,66.258,359.384,357.945,255.096,"Curva 8: Lunga, non frenare.",56.68
-194.327,0.079,-44.022,32.62,0.247,14.128,0.409,1.0,0.0,0.015,-0.192,35.548,-0.708,5.406,0.173,66.585,359.291,355.134,255.224,"Curva 8: Lunga, non frenare.",56.7
-193.668,0.08,-43.754,32.778,0.114,13.714,0.409,1.0,0.0,0.284,-0.35,35.529,22.503,-5.371,-0.936,66.872,359.226,356.64,255.318,"Curva 8: Lunga, non frenare.",56.72
-193.01,0.08,-43.492,32.789,-0.026,13.551,0.487,1.0,0.0,0.353,-0.421,35.475,7.926,-6.697,-2.762,66.997,359.345,358.282,255.409,"Curva 8: Lunga, non frenare.",56.74
-192.36,0.082,-43.205,32.744,0.04,13.719,0.487,1.0,0.0,0.008,-0.345,35.501,-8.817,2.721,1.222,67.289,359.378,356.405,255.528,"Curva 8: Lunga, non frenare.",56.76
-191.711,0.084,-42.923,32.67,0.009,13.666,0.487,1.0,0.0,-0.11,-0.309,35.411,1.126,-1.439,-4.473,67.518,359.502,355.209,255.644,"Curva 8: Lunga, non frenare.",56.78
-191.048,0.082,-42.671,32.876,-0.046,13.285,0.487,1.0,0.0,0.241,-0.302,35.457,21.656,-1.921,2.279,67.627,359.572,357.776,255.729,"Curva 8: Lunga, non frenare.",56.8
-190.392,0.08,-42.402,32.906,-0.131,13.256,0.487,1.0,0.0,0.226,-0.339,35.473,2.093,-4.135,0.786,67.72,359.647,357.175,255.835,"Curva 8: Lunga, non frenare.",56.82
-189.741,0.083,-42.118,32.879,0.094,13.332,0.487,1.0,0.0,0.008,-0.174,35.478,-5.058,10.82,0.24,67.942,359.566,354.536,255.958,"Curva 8: Lunga, non frenare.",56.84
-189.077,0.084,-41.866,33.017,0.089,12.982,0.487,1.0,0.0,0.162,-0.184,35.477,18.802,0.908,-0.045,68.294,359.544,356.388,256.049,"Curva 8: Lunga, non frenare.",56.86
-188.412,0.085,-41.619,33.15,0.101,12.68,0.487,1.0,0.0,0.259,-0.182,35.491,16.409,1.21,0.707,68.66,359.527,357.915,256.137,"Curva 8: Lunga, non frenare.",56.88
-187.756,0.09,-41.344,33.107,0.266,12.82,0.487,1.0,0.0,-0.146,-0.146,35.502,-7.925,7.617,0.568,69.086,359.354,355.405,256.257,"Curva 8: Lunga, non frenare.",56.9
-187.094,0.093,-41.086,33.179,0.157,12.662,0.487,1.0,0.0,-0.187,-0.261,35.512,9.131,-4.696,0.573,69.449,359.353,355.108,256.36,"Curva 8: Lunga, non frenare.",56.92
-186.422,0.095,-40.854,33.392,0.111,12.173,0.487,1.0,0.0,0.234,-0.247,35.54,26.656,-1.042,1.43,69.612,359.405,357.328,256.437,"Curva 8: Lunga, non frenare.",56.94
-185.755,0.097,-40.606,33.402,0.124,12.092,0.487,1.0,0.0,0.199,-0.244,35.522,3.935,0.885,-0.937,69.801,359.389,356.624,256.533,"Curva 8: Lunga, non frenare.",56.96
-185.093,0.101,-40.347,33.405,0.117,12.147,0.487,1.0,0.0,-0.036,-0.284,35.544,-2.467,-0.615,1.064,70.122,359.361,354.271,256.643,"Curva 8: Lunga, non frenare.",56.98
-184.422,0.1,-40.113,33.506,-0.022,11.831,0.487,1.0,0.0,0.09,-0.392,35.531,17.098,-5.538,-0.579,70.46,359.394,355.22,256.728,"Curva 8: Lunga, non frenare.",57.0
-183.749,0.099,-39.888,33.538,-0.036,11.649,0.487,1.0,0.0,0.124,-0.347,35.501,9.158,-0.204,-1.529,70.677,359.488,356.817,256.806,"Curva 8: Lunga, non frenare.",57.02
-183.081,0.1,-39.644,33.565,0.007,11.666,0.487,1.0,0.0,-0.067,-0.313,35.534,-0.557,2.096,1.617,70.982,359.495,355.518,256.906,"Curva 8: Lunga, non frenare.",57.04
-182.414,0.101,-39.404,33.509,0.004,11.583,0.487,1.0,0.0,-0.142,-0.31,35.453,3.027,0.206,-3.989,71.208,359.517,354.352,257.004,"Curva 8: Lunga, non frenare.",57.06
-181.737,0.099,-39.191,33.678,-0.054,11.202,0.487,1.0,0.0,0.172,-0.32,35.49,20.902,-1.567,1.846,71.358,359.553,356.312,257.076,"Curva 8: Lunga, non frenare.",57.08
-181.065,0.099,-38.965,33.692,-0.044,11.095,0.487,1.0,0.0,0.183,-0.257,35.47,5.24,0.854,-1.006,71.508,359.636,355.875,257.163,"Curva 8: Lunga, non frenare.",57.1
-180.395,0.102,-38.727,33.702,0.088,11.174,0.487,1.0,0.0,-0.049,-0.163,35.506,-4.293,6.176,1.745,71.763,359.606,353.87,257.264,"Curva 8: Lunga, non frenare.",57.12
-179.716,0.101,-38.517,33.824,0.027,10.878,0.487,1.0,0.0,0.078,-0.217,35.53,16.173,-1.799,1.244,72.074,359.598,355.547,257.338,"Curva 8: Lunga, non frenare.",57.14
-179.036,0.101,-38.31,33.937,0.032,10.578,0.487,1.0,0.0,0.188,-0.222,35.546,15.945,1.134,0.866,72.405,359.574,356.79,257.41,"Curva 8: Lunga, non frenare.",57.16
-178.363,0.105,-38.078,33.914,0.166,10.666,0.487,1.0,0.0,-0.13,-0.156,35.551,-5.161,6.204,0.245,72.776,359.504,354.154,257.511,"Curva 8: Lunga, non frenare.",57.18
-177.682,0.106,-37.87,33.987,0.056,10.433,0.487,1.0,0.0,-0.102,-0.258,35.551,12.61,-4.355,0.065,73.136,359.511,354.817,257.588,"Curva 8: Lunga, non frenare.",57.2
-176.995,0.106,-37.685,34.117,0.114,9.923,0.487,1.0,0.0,0.231,-0.228,35.529,26.169,4.079,-1.014,73.428,359.432,357.454,257.644,"Curva 8: Lunga, non frenare.",57.22
-176.315,0.109,-37.475,34.145,0.182,9.9,0.487,1.0,0.0,0.06,-0.267,35.551,1.268,3.464,1.079,73.765,359.271,355.935,257.728,"Curva 8: Lunga, non frenare.",57.24
-175.635,0.114,-37.263,34.164,0.192,9.85,0.487,1.0,0.0,-0.114,-0.275,35.555,2.553,0.755,0.223,74.144,359.268,354.125,257.814,"Curva 8: Lunga, non frenare.",57.26
-174.946,0.116,-37.088,34.312,0.19,9.343,0.467,1.0,0.0,0.291,-0.273,35.56,26.401,1.669,0.292,74.33,359.224,356.229,257.866,"Curva 8: Lunga, non frenare.",57.28
-174.26,0.118,-36.908,34.267,0.03,9.183,0.467,1.0,0.0,0.353,-0.344,35.472,7.466,-7.604,-4.423,74.457,359.367,357.007,257.924,"Curva 8: Lunga, non frenare.",57.3
-173.58,0.121,-36.706,34.267,0.028,9.383,0.467,1.0,0.0,-0.031,-0.276,35.527,-9.575,-0.965,2.618,74.775,359.516,355.022,258.008,"Curva 8: Lunga, non frenare.",57.32
-172.895,0.119,-36.523,34.246,-0.124,9.267,0.467,1.0,0.0,-0.103,-0.315,35.476,5.895,-7.141,-2.526,75.062,359.705,355.749,258.073,"Curva 8: Lunga, non frenare.",57.34
-172.205,0.117,-36.357,34.345,-0.063,8.921,0.467,1.0,0.0,0.091,-0.238,35.484,17.878,3.636,0.404,75.305,359.712,358.087,258.123,"Curva 8: Lunga, non frenare.",57.36
-171.52,0.117,-36.167,34.385,-0.054,8.882,0.467,1.0,0.0,-0.036,-0.24,35.513,2.339,0.599,1.467,75.598,359.704,356.511,258.2,"Curva 8: Lunga, non frenare.",57.38
-170.834,0.118,-35.981,34.422,0.05,8.814,0.467,1.0,0.0,-0.161,-0.16,35.532,3.338,5.486,1.004,75.917,359.682,355.446,258.274,"Curva 8: Lunga, non frenare.",57.4
-170.139,0.118,-35.829,34.543,0.057,8.276,0.458,1.0,0.0,0.223,-0.179,35.52,27.521,1.277,-0.559,76.178,359.608,358.003,258.315,"Curva 8: Lunga, non frenare.",57.42
-169.448,0.117,-35.661,34.621,-0.036,8.171,0.458,1.0,0.0,0.214,-0.274,35.57,6.193,-4.408,2.512,76.395,359.602,357.518,258.375,"Curva 8: Lunga, non frenare.",57.44
-168.759,0.119,-35.483,34.611,0.051,8.249,0.448,1.0,0.0,-0.049,-0.182,35.58,-4.212,4.075,0.45,76.693,359.631,355.837,258.446,"Curva 8: Lunga, non frenare.",57.46
-168.063,0.119,-35.334,34.687,0.007,7.95,0.448,1.0,0.0,0.069,-0.176,35.586,15.497,-1.637,0.329,76.99,359.702,357.858,258.49,"Curva 8: Lunga, non frenare.",57.48
-167.368,0.118,-35.181,34.768,-0.085,7.713,0.448,1.0,0.0,0.148,-0.231,35.612,12.599,-4.251,1.297,77.264,359.759,358.401,258.54,"Curva 8: Lunga, non frenare.",57.5
-166.676,0.118,-35.01,34.758,-0.033,7.75,0.438,1.0,0.0,-0.083,-0.173,35.611,-2.093,2.453,-0.071,77.581,359.785,356.314,258.61,"Curva 8: Lunga, non frenare.",57.52
-165.98,0.115,-34.865,34.781,-0.135,7.521,0.438,1.0,0.0,-0.054,-0.236,35.584,11.638,-4.615,-1.292,77.901,359.842,357.604,258.656,"Curva 8: Lunga, non frenare.",57.54
-165.28,0.113,-34.731,34.85,-0.097,7.178,0.429,1.0,0.0,0.095,-0.211,35.581,17.46,2.047,-0.119,78.211,359.816,359.525,258.692,"Curva 8: Lunga, non frenare.",57.56
-164.587,0.111,-34.571,34.855,-0.112,7.179,0.429,1.0,0.0,-0.106,-0.227,35.586,0.081,-0.72,0.271,78.551,359.824,357.269,258.758,"Curva 8: Lunga, non frenare.",57.58
-163.891,0.109,-34.424,34.886,-0.151,7.054,0.429,1.0,0.0,-0.173,-0.23,35.592,6.526,-1.574,0.319,78.869,359.889,356.742,258.811,"Curva 8: Lunga, non frenare.",57.6
-163.187,0.106,-34.312,34.974,-0.058,6.523,0.429,1.0,0.0,0.236,-0.155,35.576,26.888,4.656,-0.741,79.055,359.844,359.976,258.831,"Curva 8: Lunga, non frenare.",57.62
-162.489,0.103,-34.172,35.032,-0.196,6.487,0.429,1.0,0.0,0.144,-0.272,35.626,2.43,-6.865,2.494,79.286,359.872,358.75,258.881,"Curva 8: Lunga, non frenare.",57.64
-161.791,0.101,-34.025,35.026,-0.107,6.566,0.429,1.0,0.0,-0.111,-0.192,35.636,-4.177,4.219,0.461,79.58,359.875,356.552,258.941,"Curva 8: Lunga, non frenare.",57.66
-161.086,0.099,-33.914,35.097,-0.05,6.103,0.429,1.0,0.0,0.198,-0.191,35.622,23.359,3.379,-0.624,79.825,359.766,358.688,258.965,"Curva 8: Lunga, non frenare.",57.68
-160.382,0.097,-33.801,35.139,-0.094,5.949,0.409,1.0,0.0,0.258,-0.254,35.637,7.917,-2.19,0.73,79.977,359.741,359.872,258.994,"Curva 8: Lunga, non frenare.",57.7
-159.682,0.095,-33.662,35.154,-0.089,6.135,0.409,1.0,0.0,-0.108,-0.242,35.684,-9.012,-0.133,2.307,80.291,359.762,357.69,259.051,"Curva 8: Lunga, non frenare.",57.72
-158.981,0.092,-33.544,35.062,-0.25,5.984,0.39,1.0,0.0,-0.114,-0.304,35.568,6.893,-7.808,-5.791,80.512,359.919,358.265,259.089,"Curva 8: Lunga, non frenare.",57.74
-158.277,0.087,-33.445,35.127,-0.216,5.606,0.39,1.0,0.0,0.17,-0.254,35.571,19.215,1.526,0.143,80.655,359.942,0.481,259.109,"Curva 8: Lunga, non frenare.",57.76
-157.576,0.083,-33.32,35.163,-0.237,5.603,0.371,1.0,0.0,0.063,-0.253,35.607,0.468,-1.038,1.777,80.855,359.972,358.742,259.158,"Curva 8: Lunga, non frenare.",57.78
-156.874,0.079,-33.199,35.187,-0.18,5.594,0.371,1.0,0.0,-0.076,-0.199,35.629,0.512,2.853,1.116,81.102,359.975,357.654,259.204,"Curva 8: Lunga, non frenare.",57.8
-156.166,0.076,-33.112,35.25,-0.107,5.145,0.371,1.0,0.0,0.231,-0.171,35.622,22.664,3.515,-0.285,81.323,359.899,0.406,259.219,"Curva 8: Lunga, non frenare.",57.82
-155.46,0.073,-33.003,35.297,-0.177,5.111,0.342,1.0,0.0,0.146,-0.261,35.664,2.066,-3.492,2.052,81.529,359.864,359.713,259.257,"Curva 8: Lunga, non frenare.",57.84
-154.757,0.071,-32.884,35.285,-0.064,5.215,0.342,1.0,0.0,-0.125,-0.192,35.668,-5.45,5.404,0.191,81.806,359.803,357.695,259.307,"Curva 8: Lunga, non frenare.",57.86
-154.048,0.069,-32.798,35.329,-0.108,4.86,0.293,1.0,0.0,0.072,-0.231,35.661,17.9,-2.165,-0.275,82.053,359.803,359.906,259.326,"Curva 8: Lunga, non frenare.",57.88
-153.341,0.066,-32.708,35.37,-0.148,4.656,0.235,1.0,0.0,0.159,-0.246,35.674,10.312,-2.089,0.622,82.241,359.845,0.655,259.351,"Curva 8: Lunga, non frenare.",57.9
-152.636,0.065,-32.594,35.351,-0.06,4.809,0.235,1.0,0.0,-0.141,-0.158,35.676,-7.833,4.148,0.087,82.488,359.85,358.137,259.402,"Curva 8: Lunga, non frenare.",57.92
-151.928,0.062,-32.507,35.377,-0.176,4.596,0.109,1.0,0.0,-0.068,-0.225,35.674,10.831,-5.649,-0.047,82.713,359.923,359.18,259.428,"Curva 8: Lunga, non frenare.",57.94
-151.219,0.059,-32.433,35.414,-0.12,4.266,0.109,1.0,0.0,0.146,-0.183,35.67,16.669,2.446,-0.206,82.891,359.904,1.189,259.443,"Curva 8: Lunga, non frenare.",57.96
-150.512,0.057,-32.33,35.41,-0.118,4.361,0.109,1.0,0.0,-0.046,-0.204,35.677,-4.752,0.005,0.34,83.059,359.863,358.996,259.489,"Curva 8: Lunga, non frenare.",57.98
-149.804,0.054,-32.238,35.421,-0.139,4.349,0.109,1.0,0.0,-0.133,-0.246,35.686,0.674,-1.043,0.492,83.225,359.835,358.371,259.526,"Curva 8: Lunga, non frenare.",58.0
-149.092,0.052,-32.176,35.458,-0.056,3.927,0.07,1.0,0.0,0.224,-0.217,35.674,21.27,3.706,-0.591,83.314,359.749,1.204,259.534,"Curva 8: Lunga, non frenare.",58.02
-148.384,0.049,-32.088,35.493,-0.16,3.963,0.07,1.0,0.0,0.121,-0.31,35.712,-1.608,-5.172,1.901,83.435,359.759,359.969,259.57,"Curva 8: Lunga, non frenare.",58.04
-147.675,0.048,-31.992,35.485,-0.053,4.094,0.07,1.0,0.0,-0.117,-0.213,35.72,-6.722,5.108,0.362,83.618,359.749,358.011,259.617,"Curva 8: Lunga, non frenare.",58.06
-146.963,0.047,-31.932,35.522,-0.038,3.787,0.051,1.0,0.0,0.128,-0.2,35.723,15.477,0.576,0.171,83.707,359.743,0.526,259.63,"Curva 8: Lunga, non frenare.",58.08
-146.252,0.045,-31.86,35.547,-0.081,3.706,0.051,1.0,0.0,0.205,-0.233,35.738,4.132,-2.179,0.77,83.714,359.762,0.935,259.656,"Curva 8: Lunga, non frenare.",58.1
-145.544,0.046,-31.761,35.501,0.035,4.031,0.0,1.0,0.0,-0.153,-0.155,35.729,-16.614,5.21,-0.469,83.775,359.704,358.076,259.711,"Curva 8: Lunga, non frenare.",58.12
-144.833,0.044,-31.691,35.519,-0.092,3.924,0.0,1.0,0.0,-0.09,-0.26,35.734,5.496,-6.3,0.277,83.844,359.732,359.575,259.739,"Curva 8: Lunga, non frenare.",58.14
-144.12,0.043,-31.628,35.537,-0.026,3.765,0.0,1.0,0.0,0.072,-0.2,35.736,8.042,3.102,0.069,83.829,359.725,1.461,259.763,"Curva 8: Lunga, non frenare.",58.16
-143.412,0.043,-31.532,35.51,-0.031,3.999,0.0,1.0,0.0,-0.172,-0.195,35.734,-11.755,-0.467,-0.089,83.856,359.743,358.985,259.821,"Curva 8: Lunga, non frenare.",58.18
-142.702,0.041,-31.451,35.528,-0.108,4.006,0.0,1.0,0.0,-0.2,-0.227,35.752,-0.182,-3.858,0.917,83.895,359.816,358.765,259.867,"Curva 8: Lunga, non frenare.",58.2
-141.989,0.041,-31.396,35.56,-0.017,3.638,0.0,1.0,0.0,0.181,-0.15,35.745,18.62,4.038,-0.386,83.862,359.795,1.55,259.888,"Curva 8: Lunga, non frenare.",58.22
-141.279,0.038,-31.311,35.567,-0.132,3.734,0.0,1.0,0.0,0.113,-0.244,35.762,-4.732,-5.754,0.862,83.826,359.821,359.977,259.94,"Curva 8: Lunga, non frenare.",58.24
-140.569,0.037,-31.222,35.554,-0.057,3.863,0.0,1.0,0.0,-0.043,-0.199,35.763,-6.618,3.544,0.064,83.878,359.776,358.185,260.0,"Curva 8: Lunga, non frenare.",58.26
-139.855,0.036,-31.166,35.583,-0.029,3.608,0.0,1.0,0.0,0.192,-0.216,35.764,12.857,1.233,0.083,83.898,359.705,0.787,260.027,"Curva 8: Lunga, non frenare.",58.28
-139.143,0.034,-31.095,35.599,-0.094,3.616,0.0,1.0,0.0,0.183,-0.291,35.78,-0.372,-3.226,0.8,83.9,359.688,0.912,260.073,"Curva 8: Lunga, non frenare.",58.3
-138.433,0.034,-30.997,35.546,0.027,3.975,0.0,1.0,0.0,-0.195,-0.206,35.767,-18.292,5.463,-0.663,83.943,359.636,358.146,260.146,"Curva 8: Lunga, non frenare.",58.32
-137.72,0.034,-30.927,35.572,0.07,3.856,0.0,1.0,0.0,-0.084,-0.222,35.78,5.984,2.224,0.69,83.952,359.534,359.185,260.195,"Curva 8: Lunga, non frenare.",58.34
-137.007,0.036,-30.867,35.585,0.131,3.763,0.0,1.0,0.0,0.104,-0.202,35.783,4.763,2.921,0.164,83.789,359.47,1.477,260.234,"Curva 8: Lunga, non frenare.",58.36
-136.295,0.038,-30.78,35.58,0.101,4.004,0.0,1.0,0.0,-0.108,-0.27,35.804,-11.999,-1.471,1.042,83.749,359.406,0.274,260.303,"Curva 8: Lunga, non frenare.",58.38
-135.588,0.039,-30.688,35.472,-0.003,4.099,0.0,1.0,0.0,-0.212,-0.317,35.706,-5.175,-5.262,-4.918,83.76,359.503,358.683,260.379,"Curva 8: Lunga, non frenare.",58.4
-134.877,0.038,-30.621,35.509,-0.072,3.857,0.0,1.0,0.0,0.086,-0.334,35.716,12.222,-3.454,0.475,83.663,359.579,0.094,260.432,"Curva 8: Lunga, non frenare.",58.42
-134.168,0.035,-30.551,35.469,-0.182,3.805,0.0,1.0,0.0,0.184,-0.361,35.671,2.282,-5.531,-2.293,83.573,359.717,0.949,260.49,"Curva 8: Lunga, non frenare.",58.44
-133.46,0.032,-30.458,35.489,-0.172,4.015,0.0,1.0,0.0,-0.049,-0.317,35.714,-10.367,0.296,2.165,83.631,359.769,359.137,260.571,"Curva 8: Lunga, non frenare.",58.46
-132.75,0.029,-30.38,35.479,-0.183,3.999,0.0,1.0,0.0,-0.057,-0.31,35.703,0.786,-0.533,-0.575,83.667,359.798,359.416,260.641,"Curva 8: Lunga, non frenare.",58.48
-132.038,0.027,-30.315,35.519,-0.055,3.828,0.0,1.0,0.0,0.112,-0.231,35.724,8.825,6.208,1.043,83.661,359.722,1.166,260.7,"Curva 8: Lunga, non frenare.",58.5
-131.328,0.026,-30.227,35.533,-0.016,3.963,0.0,1.0,0.0,-0.01,-0.24,35.753,-6.657,1.924,1.487,83.653,359.642,359.791,260.784,"Curva 8: Lunga, non frenare.",58.52
-130.617,0.027,-30.139,35.548,0.047,4.074,0.0,1.0,0.0,-0.128,-0.215,35.78,-5.458,3.03,1.383,83.674,359.586,358.897,260.868,"Curva 8: Lunga, non frenare.",58.54
-129.904,0.028,-30.076,35.584,0.097,3.837,0.0,1.0,0.0,0.129,-0.179,35.789,11.989,2.344,0.449,83.634,359.562,0.924,260.931,"Curva 8: Lunga, non frenare.",58.56
-129.192,0.029,-29.995,35.618,0.023,3.887,0.0,1.0,0.0,0.098,-0.219,35.829,-2.321,-3.696,1.958,83.613,359.614,0.381,261.014,"Curva 8: Lunga, non frenare.",58.58
-128.481,0.03,-29.902,35.603,0.044,4.095,0.0,1.0,0.0,-0.132,-0.183,35.837,-10.414,0.8,0.402,83.657,359.641,358.734,261.109,"Curva 8: Lunga, non frenare.",58.6
-127.768,0.03,-29.833,35.628,-0.02,3.964,0.0,1.0,0.0,-0.011,-0.22,35.848,6.624,-3.224,0.538,83.668,359.68,0.328,261.184,"Curva 8: Lunga, non frenare.",58.62
-127.055,0.029,-29.76,35.642,-0.059,3.885,0.0,1.0,0.0,0.091,-0.245,35.852,3.979,-2.022,0.215,83.627,359.705,1.022,261.264,"Curva 8: Lunga, non frenare.",58.64
